,Job_Role,Company,Location,Job Experience,Skills,Job_Description
1402,Technical Program Manager (Data Engineering),Tredence,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",8-12,"apache camel, Data management, GCP, Machine learning, Architectural design, Data analytics, data visualization, Data mining",Effective interpersonal skills and collaborative management style to include teamwork a...
1403,Azure Data Engineer,Conviction,"Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",5-9,"Azure Cloud, azure data engineer, Azure Data Factory, Event Hub, Azure Databricks, Ci/Cd, SQL Azure, Azure Storage","Below mentioned skillset is Must have:: . Azure Data Factory, Azure Data Bricks, Azure ..."
1404,Azure Data Engineer - Data Modeling/Warehousing,Career Infosystem,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR",5-10,"Azure, Data Pipeline, Data Lake, Data Modeling, Data Warehousing, Machine Learning, Data Integration, Microsoft Azure","The Ideal Candidate:The ideal candidate for this position has experience in Azure, data..."
1405,Software Engineer 3 - Data Engineering,Pluralsight,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-8,"Health insurance, orchestration, Data modeling, Software development life cycle, Manager Technology, Genetics, Software Engineer 3, Python","Our Data Engineering team, within our Data Services Organization, builds and maintains ..."
1406,GCP Data Migration Engineer,CA One Tech,"Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru",1-3,"python, gcp, Cloud Migration, sql, Data, Migration, Data migration, Cloud",Roles and Responsibilities Data migration to cloud GCPPython SQL
1407,Azure Data Engineer,Wroots Global,"Hybrid - Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",5-8,"Pyspark, azure data factory, Data Bricks, Python, Bricks, Data, Microsoft Azure, Factory",Skills Required: . Bachelors degree in Engineering or Science or equivalent graduates w...
1408,Python- Data Management (Data Engineer),Wroots Global,"Hybrid - Noida, Uttar Pradesh, Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Gurgaon/ Gurugram, Haryana, Chennai, Tamil Nadu, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",4-8,"python, pyspark, data enginner, Management, Data management, Data, Data Engineering",Please note this role may require you to work in rotational shifts
1409,Data Engineering Manager | FedEx,Talent500,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",14-18,"ETL, Fedex, Data Engineering, Data, Engineering, Management","Bachelors Degree / equivalent in computer science, math, or directly related quantitati..."
1410,Data Engineer | SQL | Oracle | Data Migration,4Bell Technology,"Hyderabad/Secunderabad, Bangalore/Bengaluru",4-9,"SQL, Data Engineer, data warehousing, data migration, Oracle, Warehouse, Data, Migration","Gather and understand data requirements, build complex data pipelines, and work to achi..."
1411,Senior Data Engineer - Data Bricks,Srijan Technologies Pvt. Ltd.,"Noida, Kolkata, Indore, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Gurgaon/Gurugram, Jaipur, Bangalore/Bengaluru",3-6,"Telecom, Drupal, Data migration, Data management, Machine learning, Agile, Data warehousing, Analytics","3+ years of experience Developing, deploying data solutions using Data Bricks, Azure pl..."
1412,Azure Data Engineer,Wroots Global,"Hybrid - Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",4-8,"PYSPARK, AZURE DATABRICKS, AZURE DATAFACTORY, Python, Datafactory, Azure Data Factory, Data, Microsoft Azure",Bachelors degree in Engineering or Science or equivalent graduates with at least 7-11 y...
1413,Principal Software Engineer - Data Engineer,Accion Labs,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-10,"Analytical, Principal, data engineering, software, data, analytics",Principal Software Engineers - Data Engineers design data architectures that enable eff...
1414,Senior Data Engineer,Pharmaforceiq,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-7,"NoSQL, Architecture, Machine learning, Debugging, Cloud, Troubleshooting, Continuous improvement, AWS","You are a certified cloud architect and / or engineer, preferably in AWS Cloud environm..."
1415,"Senior Data Engineer II, Business Intelligence & Reporting",Axa Technology Services,Bangalore/Bengaluru,3-6,"business intelligence reporting, MS Access, data engineer ii, Agile, digital strategy, Business strategy, Stakeholder management, Manager Business Intelligence",Enhanced family-friendly leave benefits . Named to the Diversity Best Practices Index ....
1416,Data Engineer (DBT/Snowflake),Intelliswift,"Hybrid - Pune, Maharashtra, Bangalore/Bengaluru, Mumbai (All Areas)",5-9,"DBT, SQL, AWS, Python, Data Engineering, Data, Snowflake","Dear Candidate, We have an opening for Data Engineer/ETL Developer for Intelliswift Sof..."
1417,Data Engineer,Intelliswift,"Hybrid - Pune, Maharashtra, Bangalore/Bengaluru, Mumbai (All Areas)",5-9,"DBT, SQL, AWS, Python, Data Engineering, Data","Dear Candidate, We have an opening for Data Engineer/ETL Developer for Intelliswift Sof..."
1418,Aws Data Engineer Req:840,Clairvoyant India,"Hybrid - Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Gurgaon/ Gurugram, Haryana, Bangalore/ Bengaluru, Karnataka",5-7,"Aws Lambda, Spark, Aws Glue, Aws Emr, Python, Pyspark, Amazon Redshift, cloudwatch","Solid experience of AWS services such as Lambda, CloudFormation, S3, Glue, EMR / Spark,..."
1419,Senior Data Engineer,Aureustech Systems,"Hybrid - Hyderabad/Secunderabad(Gachibowli), Chennai(Anna Nagar), Bangalore/Bengaluru(Electronic City)",6-11,"Azure Data Factory, Pyspark, Azure Data Lake, Python, SQL, Azure Databricks, Data Lake, Data Engineering",Experience with SQL or NoSQL databases for the purposes of data retrieval and managemen...
1420,AWS DATA ENGINEER,Dis-hr,"Hyderabad/Secunderabad, Bangalore/Bengaluru",3-6,"Data validation, Automation testing, Web services, Data modeling, Postgresql, MySQL, PLSQL, Dms",Should demonstrate the ability to migrate data from on-premises Oracle system to AWS Cl...
1421,Data Engineering Analyst,Standard Chartered Bank,"Hybrid - Bangalore/ Bengaluru, Karnataka",2-3,"data analyst, excel, problem - solving, tableau, power bi, powerpoint, Data analysis, Data",". Bachelors degree in Data Analytics, or other data, business or analytical field of st..."
1422,Azure Data Engineer,Arcadis Consulting India Pvt. Ltd,"Hyderabad/Secunderabad, Bangalore/Bengaluru",3-8,"Publishing, Coding, SSRS, power bi, Data analytics, SSIS, Sustainable development, SDLC",Bachelor in Engineering / Math / Statistics / Econometrics or related discipline . . . ...
1423,Snowflake Data Engineer,Siemens,Bangalore/Bengaluru,2-6,"SAP, Analytical, Agile, data governance, power bi, Data quality, Stored procedures, Data warehousing",". Hands-on with any ETL tool (example: ADF, Snaplogic, Matillion) . Should be working i..."
1424,Senior Data Engineer,Clairvoyant- an EXL Company,"Hybrid - Pune, Maharashtra, Gurgaon/ Gurugram, Haryana, Bangalore/ Bengaluru, Karnataka",6-8,"data bricks, Pyspark, Azure Databricks, Python, SQL, data engineering, Engineering, Senior","Role: Senior Data EngineerLocation: Pune, Gurgaon, Hyderabad (Hybrid)Experience: 6+Year..."
1425,"Data Engineer Integration, Data processing",Wipro,Bangalore/Bengaluru,5-9,"cloud, python, spark, cloud computing, plsql, advance sql, tableau, vlookup",Must have created accelerators or worked on processing cost and performance optimizatio...
1426,Aws Data Engineer,Inumellas Consultancy Services,"Hybrid - Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Bangalore/ Bengaluru, Karnataka",6-11,"Pyspark, Aws Cloud, AWS, Data Bricks, Python, SQL, Data, Bricks","Exp - 5+ years Location - Hyderabad, Pune, Bangalore Position - Permanent NP - 30 days ..."
1427,Data Engineer,GE Appliances,"Hyderabad/Secunderabad, Bangalore/Bengaluru",3-6,"Supply chain, Oracle BI apps, Appliances, Billing, Oracle data integrator, Oracle business intelligence, data visualization, ETL tool",- Data Engineer develops solutions independently or in collaboration with other team me...
1428,Senior Data Engineer,phData,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4-7,"Data migration, NoSQL, Coding, cassandra, Machine learning, SCALA, Analytics, SQL",Experience designing and developing customer data pipelines for data extraction using J...
1429,Azure Data Engineer,Capgemini,Bangalore/Bengaluru,6-9,"Azure Databricks, Analytics, SQL, Pyspark Programming, Azure, Azure Data Engineer, Data Factory, Azure Data Bricks","Experience with Azure Data Bricks, Data Factory Experience with Azure Data components s..."
1430,QLIK- DATA Visualization Engineer,Vishanz Business Services,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",7-12,"qlik, data visualization, R, sql, Data",We are looking for QLIK- DATA VISUALIZATION ENGINEER experience with 7 years of experie...
1431,Data Engineer - Scala /Python,Tech Mahindra,"Hybrid - Gurgaon/ Gurugram, Haryana, Bangalore/Bengaluru",5-10,"SCALA, SQL, Pyspark, Python, Data, Data Engineering",Should be hands-on in PL / SQL Able to write complex SQL queries. DB / SQL experience :...
1432,Gcp Data Engineer,Vishanz Business Services,"Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Chennai, Tamil Nadu, Bangalore/ Bengaluru, Karnataka",5-10,"Bigquery, gcp, Data engineer, Python, Data, Data Engineering",We are looking for GCP – DATA ENGINEER experience with 5 years of experience.Google Clo...
1433,Data Engineer,Tech Mahindra,"Pune, Maharashtra, Bangalore/Bengaluru",5-10,"python, Terraform, Etl Process, Data Warehousing, Data Modeling, Aws Glue, AWS, ansible",Automotive Domain.(must)Experience in developing loosely coupled solutions using messag...
1434,Azure Data Engineer,TRH Consultancy Services,"Mumbai, Hyderabad/Secunderabad, New Delhi, Pune, Chennai, Bangalore/Bengaluru",14-19,"Azure Data Factory, ADF, Azure SQL Data Warehouse, Azure Data Lake, Warehouse, Data Lake, Data, Data warehousing",Design and develop new solutions on the Azure Cloud Platform specifically for Azure SQL...
1435,Data Engineer/ Data Analyst,Careernet Technologies,"Hybrid - Kolkata, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",6-11,"python, Bigquery, SQL, Data, Data analysis, Data Engineering",Strong on SQL and Experience into Python+ Bigquery
1436,Kinaxis Process and Data Engineer,Siemens,Bangalore/Bengaluru,2-5,"Business process, Training, Root cause analysis, User administration, Deployment, Monitoring, Data, Root cause",Optimize business processes (e.g. workbook setup) in Kinaxis Rapid Response Implement d...
1437,Senior Data Engineer,Savantys Solutions,"Hyderabad/Secunderabad, Bangalore/Bengaluru",5-10,"Data analysis, data science, Machine learning, Data collection, Programming, power bi, Deployment, Data mining",Must be very good with Python Programming and Data Analysis Experience working with str...
1438,"Senior Data Engineer (Remote, India)",Apollo.io,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4-8,"Computer science, Operational excellence, Data management, Data modeling, spark, Data quality, Autodesk, Data warehousing","As a data engineer, you will be responsible for maintaining and operating the data ware..."
1439,AWS Data Engineer,Response Informatics,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",1-5,"metadata, GIT, orchestration, spark, Deployment, Data analytics, AWS, Solution Architect",Must have minimum 5+ years of experience as AWS Data Engineer . Nice to have AWS Certif...
1440,Senior Analyst Data Engineer,Pepsi Foods,Hyderabad/Secunderabad,11-14,"Supply chain, Automation, Business transformation, Data management, Data collection, Business intelligence, Monitoring, SQL","Experience with at least one MPP database technology such as Redshift, Synapse or . Sno..."
1441,Data Engineer II,G P,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-8,"Automation, Front end, Postgresql, MySQL, Agile, Informatica, Troubleshooting, Analytics","workloads are implemented in batch and streaming, including the preparing of datasets, ..."
1442,Python - Data Engineer,Innominds Software,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",3-8,"Front end, GIT, Django, MySQL, Debugging, Javascript, MongoDB, SQL",Qualification . . Education: BE / B.TECH / ME/M.TECH / MCA/MS Strong experience in Pyth...
1443,Azure Data Engineer,Innominds Software,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",3-15,"Usage, PDF, Data management, SQL database, Schema, Data quality, Architecting, Quality analysis",Qualification . . Education: BE / B.TECH / ME/M.TECH / MCA/MSThe candidate must have ex...
1444,Data engineer,Burgeon IT Services Pvt ltd,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-6,"IT services, Telecom, Interpersonal skills, Schema, Performance testing, Agile, Programming, Apache",Roles and Responsibilities-Strong Confluent Platform Confluent Cloud experience as clou...
1445,Data Engineering,Quince Corporate Services,"Hyderabad/Secunderabad, Bangalore/Bengaluru",2-4,"Retail, Data analysis, Manager Technology, Stored procedures, Data warehousing, Cost, SQL, Python",Must have skills: . The ideal candidate will have 2 - 4 years of experience in the Data...
1446,Azure Data Engineer,American Unit,"Hybrid - Hyderabad/ Secunderabad, Telangana",4-7,"T-SQL, sql azure, mvc, Azure SQL, Azure SQL Server, SQL Server, Azure Data Factory, Data","Requirements: . 4+ years of professional experience as a software engineer, with a stro..."
1447,Sr. Talend Data Engineer,Rawmind Analytics,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",6-8,"Performance tuning, RDBMS, PLSQL, OLAP, Manager Quality Control, OLTP, Operations, CRM","Required Skills: . Bachelors degree in Computer Science, Information Systems, or relate..."
1448,Azure Data Engineer,Syren Technologies,"Hyderabad/ Secunderabad, Telangana",1-6,"Pyspark, Python, SQL, Azure Data Factory, Azure Synapse, Azure Databricks, Factory, Data",Experience working with Azure Cloud Data Platform solutions Experience in Translating B...
1449,Data Engineer I - Medical Reporting and Analytics | Talent500,Talent500,Hyderabad/Secunderabad,2-4,"Data Engineer, Tableau, Reporting, Reporting And Analytics, Medical, Data Engineering, Data, Data analytics",Working with UsChallenging. Meaningful. Life-changing. Those arent words that are usual...
1450,Sr. Talend Data Engineer,Useready,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",6-8,"Performance tuning, RDBMS, PLSQL, OLAP, Manager Quality Control, OLTP, Operations, CRM","Required Skills: . Bachelors degree in Computer Science, Information Systems, or relate..."
