,Job_Role,Company,Location,Job Experience,Skills,Job_Description
911,PM / Business Analyst,Group Bayport,"Gurgaon/ Gurugram, Haryana",4-8,"mysql, aws, Technical Documentation, lambda expressions, API, JIRA, Technical, Express","Bachelors / Masters Degree in CS, IT or relevant. . Agile experience well-versed and ad..."
912,Business Analyst,FS Life,"Gurgaon/ Gurugram, Haryana(Udyog Vihar)",2-4,"analytical, advanced excel, business analysis, report writing, ms office, Writing, Reporting, Analysis","FS Life is a group of homegrown brands that are thoughtful, and relevant, and solve unm..."
913,Business Analyst,Civica,"Indore, Vadodara",5-10,"prototyping, Brd, business analysis, wireframing, FRD, elicitation, Bpmn, Use Cases",Candidate must have 5+ Relevant Years of experience as a Business AnalystRelevant BA ex...
914,Business Analyst,Universal Software Corporation,New Delhi,1-4,"Quality standards, Software development, Business Analyst, Analytical, Project management, JIRA, Application software, Management",Prepare and review the requirement analysis as well functional specification documentsR...
915,Business Analyst,Extension Erp,Mohali,1-3,"Business process, IT services, SAN, ERP, Manual testing, Gap analysis, User acceptance testing, CRM",". We are looking for a talented and hard working Business Analyst, who can help us to u..."
916,Project Manager / Business Analyst,MSR COSMOS,"Kolkata, West Bengal(Salt Lake)",4-9,"Business Analysis, Gap Analysis, Use Cases, Requirement Gathering, Requirement Analysis, Analysis, Usage, Gap",Job Description:Strong verbal and written communication skills with solid problem-solvi...
917,Business Analyst,Digital Group InfoTech Pvt Ltd,Pune,3-5,"Business process, Interpersonal skills, Version control, Managed services, MS Visio, Analytical, Information technology, Operations","Should be proficient in writing detailed functional requirements documents, business re..."
918,Business Analyst,Clario,Remote,3-8,"Product management, Root cause analysis, Medical imaging, Technical writing, Business analysis, Analytical, Standard operating procedures, business case development",Education: . Bachelors degree required Developing a deep understanding of business proc...
919,Business Analyst,I-pangram Digital Services Llp,Surat,5-10,"Manager Quality Assurance, Business Analyst, Technical writing, Analytical, Microsoft applications, Visio, data visualization, Analytics",Our business analysts are the drivers behind our continued growth and success. With our...
920,Business Analyst - Stock / Inventory,Dimension Data,Remote,2-5,"Business process, Data management, Financial analysis, Database administration, Inventory control, Operations, Information technology, Data entry",Bachelor s degree in Business Administration or related field required . 5 years of exp...
921,Business Analyst - FTD,Dimension Data,Remote,2-4,"Administration, Business analysis, Project management, Business intelligence, Business solutions, Information technology, Technical support, Monitoring","Bachelor s degree in Business, Computer Science, or related field required . At least 5..."
922,Business Analyst,Idoss Technologies,Noida,2-3,"Business Analyst, Analytical, User acceptance testing, Monitoring, analytics, acceptance testing, gui testing, usage",QUALIFICATION : Bachelor s degree in business or related field . KEY SKILLS REQUIRED : ...
923,Business Analyst,NOA Infosolutions Llp,Kochi/Cochin,3-6,"Business Analyst, Business analysis, Technical writing, Analytical, Project management, Project planning, Budgeting, Management",Excellent documentation skills. Desired Candidate Profile: BTech / B E / BCA/BBA / MBA ...
924,Business Analyst/Project Coordinator,Byte Sigma Technologies,Pune,3-8,"Publishing, PDF, Document review, Conflict resolution, Project documentation, Agile, business rules, Scrum",Requirement Gathering Analyze the user needs and requirements for determining the feasi...
925,Business Analyst,Synoverge Technologies,Ahmedabad,4-7,"UAT, requirement gathering, User story, Requirement Analysis, Jira, Strong Communication Skills, client communication, Communication skills","Position: Business AnalystExperience: 4- 7yrs.Job location: Ahmedabad, Gujarat.The purp..."
926,Business Analyst,Emorphis,Madhya Pradesh,4-9,"Business analysis, IT Project Delivery, Project Management, process modelling, Analysis, IT project management, IT projects, Project delivery",To succeed in this role you should have a natural analytical way of thinking and be abl...
927,Business Analyst,Nuage Biztech,Noida,5-10,"Business process, Business Analyst, Development Lead, Scrum, Agile methodology, Executive management, Research, Management",Required Minimum Qualifications: . Bachelor s degree in computer science / information ...
928,Business Analyst,TO The New,Noida,6-11,"Business process, Prototype, Business Analyst, Customer satisfaction, Business analysis, Analytical, Conditional formatting, Monitoring",Provide project-level analysis producing required project analysis documentation (busin...
929,Business Analyst,Capital Aim,Indore,3-8,"Financial advisory, Business Analyst, Commodities, SMS, Stock market, Business Executive, Acquisition, CRM",Interested applicants must hold Graduation Degree
930,Business Analyst,Capital Aim,Indore,3-8,"Financial advisory, Client handling, Lead generation, Target, Business Analyst, New client acquisition, Revenue generation, Presentation","Dear Candidate, Greetings from The Capital Aim Financial Advisory Pvt Ltd.At present co..."
931,Business Analyst,Wits Innovation Lab,Chandigarh,3-5,"business analysis, analytical, Microsoft applications, user acceptance testing, communication, Communication skills, Usage, User acceptance",Flexible working hours. Work from Home facility. Strong communication interpersonal ski...
932,Business Analyst,Nits Solutions,Gurgaon/Gurugram,2-5,"Business Analysis, Business Analyst, Oracle Database, SQL databases, IT, extraction tools, data mapping tools, Analysis",Position Overview:The role of the Business Analyst is someone who analyzes an organizat...
933,JIRA & Confluence Project Manager / Business Analyst,Siemens Energy,Pune,5-9,"Service management, UML, Project management, Agile, HTML, Scrum, JIRA, Service quality",. You should have bachelor s or master s degree in Engineering with Computer Science / ...
934,ESOA Project Manager / Business Analyst,Siemens Energy,Pune,5-10,"Service management, UML, Project management, Agile, HTML, Scrum, JIRA, Service quality",. You should have bachelor s or master s degree in Engineering with Computer Science / ...
935,Business Analyst,Acumna Consulting,"Pune, Maharashtra",4-9,"Business Analysis, salesforce sales cloud, SFDC, Requirement Gathering, Service Cloud, User Stories, salesforce administration, Customer Management",BE / B-Tech / BS or ME / M-Tech / MS / MCA degree preferably in any disciplines of Comp...
936,Business Analyst,Pathways Retail,"Gurgaon/ Gurugram, Haryana, Sohna, Haryana",1-3,"Java, E-commerce, JIRA, API, React.Js, Business analysis","Role:-A Business Analyst hereafter referred to as BA, plays a vital role in an Digital ..."
937,Business Analyst,Umenit,Remote,2-7,"International Clients, Flow Charts, SQL Queries, scope management, IT Services, requirement gathering, documentation, Management","Proven experience in eliciting requirements and testing Client communication, documenta..."
938,Business Analyst,Kreate Energy,Delhi / NCR,3-5,"BRD, SRS, Flow Charts, FRD, RTM, Business analysis, SR, Flow Chart",Requirement gathering and client interactionMust have the knowledge to draw Flow charts...
939,Business Analyst,Xcaliber Infotech Pvt. Ltd,Pune,4-6,"Project management, Analytical, Social media, Workflow, Business intelligence, Business solutions, Operations, Analytics",Project Management and / or process improvement experience highly preferred Excellent c...
940,Business Analyst,Osttra,Gurgaon/Gurugram,2-7,"Trade, Financial markets, Business Analyst, Agile development, Agile, Infrastructure, Analytics, Trade processing",The ideal candidate must be a self-starter who thrives on tackling new challenges with ...
941,Job opening For Business Analyst (Full Time MBA),Crescerance,Remote,4-8,"Gap Analysis, Brd, Requirement Gathering, Prototyping, business anlyst, use cases, FRD, agile methodology","Requirements . Bachelors / Masters degree in computer science, management, or related d..."
942,Business Analyst,Corpcrush,Remote,1-3,"Business Analyst, Business analysis, Coding, Time management, Project management, Analytical, Microsoft applications, Management",1-3 years experience in business analysis or a related field (preferably in Tech firm) ...
943,Business Analyst,Softqube Technologies,Ahmedabad,2-7,"Excel, Business Analyst, Time management, Microsoft applications, Monitoring, management, application, microsoft",Experience creating detailed reports and giving presentations
944,Business Analyst,Bairesdev Llc,Remote,2-4,"Customer management, Business Analyst, business analysis, management",Extensive experience working on computer product requirements. - Excellent management o...
945,Business Analyst - OTT,Digital Convergence Technologies,Pune,4-6,"Business Analysis, technical requirements analysis, Business Analyst, OTT, communication skills, Analysis, Requirement analysis, Requirements",Shift time: 1 PM to 10 PM . Interview rounds 1-2 virtual rounds(45 Min each) Provide ow...
946,Business Analyst,Dataflow,"Noida, Uttar Pradesh, Delhi / NCR",2-4,"communication skills, analytical, verbal communication, Analytics, Business analysis",The person would be required to statistically analyze large data sets to identify effec...
947,Business Analyst,Onsite Teams,New Delhi,2-7,"Data analysis, Business Analyst, Project management, Analytical, Advanced Excel, Customer experience, Analytics, Product marketing","As a Business Analyst in the Product Analytics team, you will be working closely with t..."
948,Business Analyst,Adventus.io,Pune,3-5,"Relationship management, SIDE, Business Analyst, Process improvement, Agile, Manager Technology, Subject Matter Expert, JIRA",3+ years experience in the successful end-to-end development and delivery of technology...
949,Business Analyst,Finxera,Chandigarh,4-8,"product management, software development, Business Analyst, Project Management, Agile, Scrum, business process analysis, Development",The ideal candidate shall have between 3-7years of experience and a rock-solid backgrou...
950,Business Analyst,Superior Electric Machines,Chennai,5-7,"Business Analysis, data modeling, test planning, test scripts, Analysis, Data, Planning, Scripting",Candidates should have 6 to 8 years of experience as Business AnalystAs a subject matte...
